0,2021-02-16 18:45:13,213.45,"3,461.55","4,132.85","2,726.95",0.2000,"15,313.45",39.50,13.10,9.00,268.93,0.2000,9.25,82.75,12.38,"1,806.10",61.48,16.70,5.20
0,2021-02-16 18:45:43,213.45,"3,461.55","4,132.85","2,726.95",0.2000,"15,313.45",39.50,13.10,9.00,268.93,0.2000,9.25,82.75,12.38,"1,806.60",61.48,16.70,5.20
